Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
1784,39.147102,-84.380188,176,OH,204,Liatris,aspera,tall blazing star,Plantae,488,Leaves (forbs),2,2011,106,2455668,5.5,7.77817459305,8.5,2.5,3.53553390593,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',506.875,74.875,912.375,134.775,3.16,18.23,30.57,21.65,-5.52,6.79,18.34,6.48,281,530,295,182,434.5,61.5,47001.5,691.5
1784,39.147102,-84.380188,176,OH,204,Liatris,aspera,tall blazing star,Plantae,500,Flowers or flower buds,2,2011,158,2455720,0,0,5,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1426.5,0,2567.7,0,3.16,18.23,30.57,21.65,-5.52,6.79,18.34,6.48,281,530,295,182,750,0,52877,0
2251,45.4856,-122.855499,63,OR,156,Cirsium,arvense,Canada thistle,Plantae,200,All leaves withered (herbaceous and grasses),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,29,2455591,-9999,-9999,15,-9999,-9999,0,'',-9999,-9999,-9999,-9999,8.37,13.74,24.01,16.89,2.29,4.74,11.85,7.61,466,370,56,358,-9999,-9999,-9999,-9999
2251,45.4856,-122.855499,63,OR,156,Cirsium,arvense,Canada thistle,Plantae,482,Initial growth (forbs),2,2011,80,2455642,13,18.3847763109,8.5,1.5,2.12132034356,1,2011,72,2455634,-9999,-9999,7,-9999,-9999,0,'',452.375,109.125,814.275,196.425,8.37,13.74,24.01,16.89,2.29,4.74,11.85,7.61,466,370,56,358,349,75,43027,2592
2251,45.4856,-122.855499,63,OR,156,Cirsium,arvense,Canada thistle,Plantae,488,Leaves (forbs),1,2011,79,2455641,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',440.25,-9999,792.45,-9999,8.37,13.74,24.01,16.89,2.29,4.74,11.85,7.61,466,370,56,358,376,-9999,42854,-9999
2313,42.318607,-71.009399,1,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,482,Initial growth (forbs),3,2011,96,2455658,0,0,25,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',197.75,0,355.95,0,2.75,14.05,26.8,17.59,-6.55,4.56,16.74,7.73,374,269,403,272,354,0,45965,0
2313,42.318607,-71.009399,1,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,488,Leaves (forbs),3,2011,110,2455672,0,0,14,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',320.5,0,576.9,0,2.75,14.05,26.8,17.59,-6.55,4.56,16.74,7.73,374,269,403,272,429,0,48038,0
2315,42.280136,-70.901215,0,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,500,Flowers or flower buds,2,2011,233,2455795,0,0,11,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2691.75,0,4845.15,0,3.01,14.03,26.68,17.65,-6.19,4.57,16.71,8.03,358,279,378,282,853,0,48384,0
2316,42.326572,-70.926453,6,MA,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,2011,246,2455808,0,0,21,0,0,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2316,42.326572,-70.926453,6,MA,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,2011,198,2455760,3.5,4.94974746831,5.5,1.5,2.12132034356,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2316,42.326572,-70.926453,6,MA,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,1,2011,193,2455755,-9999,-9999,9,-9999,-9999,2,2011,197,2455759,4,5.65685424949,2.5,1.5,2.12132034356,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2316,42.326572,-70.926453,6,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,482,Initial growth (forbs),3,2011,110,2455672,0,0,28,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
2316,42.326572,-70.926453,6,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,500,Flowers or flower buds,2,2011,246,2455808,0,0,20,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
2316,42.326572,-70.926453,6,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,501,Open flowers,2,2011,257,2455819,10.5,14.8492424049,20.5,0.5,0.707106781187,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
2316,42.326572,-70.926453,6,MA,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,194,2455756,-9999,-9999,1,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2316,42.326572,-70.926453,6,MA,747,Solidago,sempervirens,seaside goldenrod,Plantae,500,Flowers or flower buds,2,2011,246,2455808,0,0,20,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
2316,42.326572,-70.926453,6,MA,747,Solidago,sempervirens,seaside goldenrod,Plantae,501,Open flowers,2,2011,267,2455829,0,0,21,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
2317,42.267677,-70.921326,2,MA,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,251,2455813,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3078,-9999,5540.4,-9999,3.01,14.11,26.75,17.68,-6.23,4.61,16.75,7.92,365,275,375,278,970,-9999,45274,-9999
2766,43.738049,-96.625381,484,SD,186,Solidago,missouriensis,Missouri goldenrod,Plantae,500,Flowers or flower buds,1,2011,250,2455812,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2795,-9999,5031,-9999,-5.57,11.23,27.66,15.27,-15.51,0.43,16.11,2.49,88,269,301,168,623,-9999,45619,-9999
2766,43.738049,-96.625381,484,SD,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,154,2455716,-9999,-9999,8,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',713.75,-9999,1284.75,-9999,-5.57,11.23,27.66,15.27,-15.51,0.43,16.11,2.49,88,269,301,168,320,-9999,54259,-9999
2766,43.738049,-96.625381,484,SD,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,154,2455716,-9999,-9999,10,-9999,-9999,1,2011,210,2455772,-9999,-9999,26,-9999,-9999,0,'',713.75,-9999,1284.75,-9999,-5.57,11.23,27.66,15.27,-15.51,0.43,16.11,2.49,88,269,301,168,320,-9999,54259,-9999
2766,43.738049,-96.625381,484,SD,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,202,2455764,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-5.57,11.23,27.66,15.27,-15.51,0.43,16.11,2.49,88,269,301,168,-9999,-9999,-9999,-9999
2766,43.738049,-96.625381,484,SD,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,1,2011,194,2455756,-9999,-9999,7,-9999,-9999,1,2011,202,2455764,-9999,-9999,8,-9999,-9999,0,'',1545,-9999,2781,-9999,-5.57,11.23,27.66,15.27,-15.51,0.43,16.11,2.49,88,269,301,168,471,-9999,53914,-9999
2772,36.440838,-84.323586,384,TN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,222,2455784,-9999,-9999,1,-9999,-9999,0,'',-9999,-9999,-9999,-9999,6.46,20.39,30.19,21.73,-4.37,7.4,17.63,6.57,519,638,411,322,-9999,-9999,-9999,-9999
2772,36.440838,-84.323586,384,TN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,280,2455842,-9999,-9999,2,-9999,-9999,0,'',-9999,-9999,-9999,-9999,6.46,20.39,30.19,21.73,-4.37,7.4,17.63,6.57,519,638,411,322,-9999,-9999,-9999,-9999
2772,36.440838,-84.323586,384,TN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,500,Flowers or flower buds,1,2011,151,2455713,-9999,-9999,2,-9999,-9999,1,2011,240,2455802,-9999,-9999,1,-9999,-9999,0,'',1496.75,-9999,2694.15,-9999,6.46,20.39,30.19,21.73,-4.37,7.4,17.63,6.57,519,638,411,322,949,-9999,51494,-9999
2772,36.440838,-84.323586,384,TN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,501,Open flowers,1,2011,179,2455741,-9999,-9999,1,-9999,-9999,1,2011,242,2455804,-9999,-9999,1,-9999,-9999,0,'',2135.5,-9999,3843.9,-9999,6.46,20.39,30.19,21.73,-4.37,7.4,17.63,6.57,519,638,411,322,1120,-9999,52186,-9999
4846,41.437077,-81.864555,228,OH,156,Cirsium,arvense,Canada thistle,Plantae,482,Initial growth (forbs),1,2011,127,2455689,-9999,-9999,6,-9999,-9999,1,2011,127,2455689,-9999,-9999,6,-9999,-9999,0,'',494,-9999,889.2,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,454,-9999,50458,-9999
4846,41.437077,-81.864555,228,OH,156,Cirsium,arvense,Canada thistle,Plantae,488,Leaves (forbs),1,2011,127,2455689,-9999,-9999,6,-9999,-9999,1,2011,127,2455689,-9999,-9999,6,-9999,-9999,1,'10100',494,-9999,889.2,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,454,-9999,50458,-9999
4846,41.437077,-81.864555,228,OH,156,Cirsium,arvense,Canada thistle,Plantae,500,Flowers or flower buds,1,2011,156,2455718,-9999,-9999,1,-9999,-9999,1,2011,234,2455796,-9999,-9999,13,-9999,-9999,0,'',1012.5,-9999,1822.5,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,627,-9999,53568,-9999
4846,41.437077,-81.864555,228,OH,156,Cirsium,arvense,Canada thistle,Plantae,501,Open flowers,1,2011,188,2455750,-9999,-9999,13,-9999,-9999,1,2011,234,2455796,-9999,-9999,13,-9999,-9999,0,'',1707,-9999,3072.6,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,744,-9999,53568,-9999
4846,41.437077,-81.864555,228,OH,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,212,2455774,-9999,-9999,12,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2317.5,-9999,4171.5,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,929,-9999,51149,-9999
4846,41.437077,-81.864555,228,OH,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,212,2455774,-9999,-9999,12,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2317.5,-9999,4171.5,-9999,-0.17,13.82,27.75,17.44,-6.98,4.53,17.77,7.24,205,468,434,348,929,-9999,51149,-9999
5044,32.247929,-110.92086,744,AZ,204,Liatris,aspera,tall blazing star,Plantae,500,Flowers or flower buds,1,2011,159,2455721,-9999,-9999,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2690.25,-9999,4842.45,-9999,20.43,29.49,39.26,30.49,2.56,10.78,22.47,13.19,42,11,83,37,23,-9999,50458,-9999
5166,45.496059,-90.265266,469,WI,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,161,2455723,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',653.5,-9999,1176.3,-9999,-5.97,9.13,24.98,12.44,-15.7,-2.46,12.91,0.91,117,242,422,387,308,-9999,55642,-9999
5200,30.479359,-84.189438,24,FL,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,58,2455620,-9999,-9999,24,-9999,-9999,0,'',-9999,-9999,-9999,-9999,16.21,27.98,34.84,28.19,1.83,12.36,21.88,12.82,293,176,396,201,-9999,-9999,-9999,-9999
5200,30.479359,-84.189438,24,FL,202,Echinacea,purpurea,eastern purple coneflower,Plantae,500,Flowers or flower buds,1,2011,114,2455676,-9999,-9999,23,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1606.75,-9999,2892.15,-9999,16.21,27.98,34.84,28.19,1.83,12.36,21.88,12.82,293,176,396,201,338,-9999,46656,-9999
5200,30.479359,-84.189438,24,FL,202,Echinacea,purpurea,eastern purple coneflower,Plantae,501,Open flowers,1,2011,114,2455676,-9999,-9999,23,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1606.75,-9999,2892.15,-9999,16.21,27.98,34.84,28.19,1.83,12.36,21.88,12.82,293,176,396,201,338,-9999,46656,-9999
5301,40.797592,-76.040657,317,PA,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,135,2455697,-9999,-9999,3,-9999,-9999,1,2011,143,2455705,-9999,-9999,5,-9999,-9999,0,'',612.25,-9999,1102.05,-9999,0.86,14.51,27.29,16.93,-8.18,4.13,15.77,5.32,286,620,490,391,621,-9999,51494,-9999
5301,40.797592,-76.040657,317,PA,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,143,2455705,-9999,-9999,8,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',739.25,-9999,1330.65,-9999,0.86,14.51,27.29,16.93,-8.18,4.13,15.77,5.32,286,620,490,391,685,-9999,52186,-9999
5314,39.13789,-84.385262,147,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,1,2011,168,2455730,-9999,-9999,27,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1671.25,-9999,3008.25,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,825,-9999,53222,-9999
5314,39.13789,-84.385262,147,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,488,Leaves (forbs),1,2011,141,2455703,-9999,-9999,13,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1058,-9999,1904.4,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,659,-9999,51494,-9999
5314,39.13789,-84.385262,147,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,500,Flowers or flower buds,1,2011,168,2455730,-9999,-9999,27,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1671.25,-9999,3008.25,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,825,-9999,53222,-9999
5314,39.13789,-84.385262,147,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,501,Open flowers,1,2011,168,2455730,-9999,-9999,27,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1671.25,-9999,3008.25,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,825,-9999,53222,-9999
5314,39.13789,-84.385262,147,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),1,2011,92,2455654,-9999,-9999,12,-9999,-9999,1,2011,99,2455661,-9999,-9999,9,-9999,-9999,0,'',338,-9999,608.4,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,325,-9999,44928,-9999
5314,39.13789,-84.385262,147,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2011,99,2455661,-9999,-9999,7,-9999,-9999,1,2011,108,2455670,-9999,-9999,2,-9999,-9999,0,'',426.25,-9999,767.25,-9999,3.43,18.39,30.72,21.9,-5.43,6.88,18.36,6.52,273,521,328,183,350,-9999,45965,-9999
5405,40.680683,-75.504723,118,PA,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2011,127,2455689,-9999,-9999,1,-9999,-9999,0,'',-9999,-9999,-9999,-9999,2.48,16.2,28.66,18.7,-7.28,5.07,16.73,5.94,245,482,528,411,-9999,-9999,-9999,-9999
5405,40.680683,-75.504723,118,PA,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2011,106,2455668,-9999,-9999,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',304.75,-9999,548.55,-9999,2.48,16.2,28.66,18.7,-7.28,5.07,16.73,5.94,245,482,528,411,406,-9999,47347,-9999
5514,43.894707,-69.511551,7,ME,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,146,2455708,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',529.75,-9999,953.55,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,588,-9999,53568,-9999
5514,43.894707,-69.511551,7,ME,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,146,2455708,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',529.75,-9999,953.55,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,588,-9999,53568,-9999
5514,43.894707,-69.511551,7,ME,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2011,196,2455758,-9999,-9999,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1387.5,-9999,2497.5,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,721,-9999,53914,-9999
5514,43.894707,-69.511551,7,ME,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,1,2011,196,2455758,-9999,-9999,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1387.5,-9999,2497.5,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,721,-9999,53914,-9999
5514,43.894707,-69.511551,7,ME,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,203,2455765,-9999,-9999,23,-9999,-9999,1,2011,258,2455820,-9999,-9999,20,-9999,-9999,0,'',1548.25,-9999,2786.85,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,721,-9999,53222,-9999
5514,43.894707,-69.511551,7,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,203,2455765,-9999,-9999,23,-9999,-9999,1,2011,258,2455820,-9999,-9999,20,-9999,-9999,0,'',1548.25,-9999,2786.85,-9999,0.29,10.44,23.42,14.55,-8.18,1.92,14.2,6.18,305,401,303,490,721,-9999,53222,-9999
5538,44.639866,-67.896492,67,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,239,2455801,-9999,-9999,6,-9999,-9999,1,2011,239,2455801,-9999,-9999,7,-9999,-9999,0,'',2201.25,-9999,3962.25,-9999,-0.12,10.5,23.82,14.41,-9.98,0.85,12.95,4.9,439,396,290,527,818,-9999,47693,-9999
5560,43.605831,-70.234955,23,ME,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,136,2455698,-9999,-9999,2,-9999,-9999,1,2011,138,2455700,-9999,-9999,3,-9999,-9999,0,'',453.25,-9999,815.85,-9999,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,601,-9999,52531,-9999
5560,43.605831,-70.234955,23,ME,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,141,2455703,-9999,-9999,3,-9999,-9999,4,2011,293,2455855,3.13581462037,6.27162924074,3,0.408248290464,0.816496580928,0,'',505.75,-9999,910.35,-9999,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,631,-9999,52877,-9999
5560,43.605831,-70.234955,23,ME,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,3,2011,181,2455743,8.41295297608,14.5716619963,2.66666666667,0.333333333333,0.57735026919,4,2011,200,2455762,1.88745860882,3.77491721764,2.75,0.25,0.5,1,'14253',1175.83333333,168.690380415,2116.5,303.642684746,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,709.333333333,19.9360087391,54489.3333333,460.666666667
5560,43.605831,-70.234955,23,ME,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,3,2011,192,2455754,4.2557151116,7.37111479583,3.33333333333,0.333333333333,0.57735026919,4,2011,200,2455762,1.88745860882,3.77491721764,2.75,0.25,0.5,1,'14253',1392,95.6377714783,2505.6,172.147988661,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,733.666666667,5.2387445485,54144,304.828367009
5560,43.605831,-70.234955,23,ME,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,186,2455748,-9999,-9999,4,-9999,-9999,1,2011,215,2455777,-9999,-9999,2,-9999,-9999,1,'12250',1265.5,-9999,2277.9,-9999,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,727,-9999,54605,-9999
5560,43.605831,-70.234955,23,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,186,2455748,-9999,-9999,4,-9999,-9999,1,2011,239,2455801,-9999,-9999,5,-9999,-9999,1,'12250',1265.5,-9999,2277.9,-9999,0.72,11.33,24.91,15.27,-8.66,2.08,14.48,5.77,330,410,325,370,727,-9999,54605,-9999
5580,44.640827,-67.893944,91,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,233,2455795,-9999,-9999,7,-9999,-9999,1,2011,233,2455795,-9999,-9999,6,-9999,-9999,1,'12350',2086.75,-9999,3756.15,-9999,-0.12,10.5,23.84,14.4,-9.99,0.83,12.94,4.87,440,399,288,528,787,-9999,48730,-9999
5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2011,166,2455728,-9999,-9999,11,-9999,-9999,1,2011,166,2455728,-9999,-9999,12,-9999,-9999,0,'',682.75,-9999,1228.95,-9999,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,525,-9999,55642,-9999
5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2011,166,2455728,-9999,-9999,11,-9999,-9999,2,2011,241,2455803,0,0,14,0,0,0,'',682.75,-9999,1228.95,-9999,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,525,-9999,55642,-9999
5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2011,166,2455728,-9999,-9999,11,-9999,-9999,2,2011,206,2455768,0,0,21,0,0,0,'',682.75,-9999,1228.95,-9999,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,525,-9999,55642,-9999
5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,2,2011,192,2455754,0,0,14,0,0,2,2011,206,2455768,0,0,21,0,0,0,'',1120.25,0,2016.45,0,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,592,0,54950,0
5583,45.196041,-70.459015,349,ME,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,206,2455768,-9999,-9999,14,-9999,-9999,1,2011,206,2455768,-9999,-9999,21,-9999,-9999,0,'',1410.25,-9999,2538.45,-9999,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,605,-9999,53222,-9999
5583,45.196041,-70.459015,349,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,206,2455768,-9999,-9999,14,-9999,-9999,1,2011,255,2455817,-9999,-9999,18,-9999,-9999,1,'12473',1410.25,-9999,2538.45,-9999,-3.94,8.66,23.71,11.62,-14.2,-2.49,11.12,2.03,237,379,333,413,605,-9999,53222,-9999
5598,44.356728,-70.204659,140,ME,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,1,2011,248,2455810,-9999,-9999,7,-9999,-9999,1,'12478',833,-9999,1499.4,-9999,-0.86,10.95,25.29,14.15,-11.42,0.54,13.22,4.02,301,438,346,411,598,-9999,54950,-9999
5598,44.356728,-70.204659,140,ME,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2011,164,2455726,-9999,-9999,14,-9999,-9999,1,2011,248,2455810,-9999,-9999,7,-9999,-9999,1,'12478',833,-9999,1499.4,-9999,-0.86,10.95,25.29,14.15,-11.42,0.54,13.22,4.02,301,438,346,411,598,-9999,54950,-9999
